"id","f00","condition","rank_1","rank_2","rank_3","rank_4","eveTopleft","eveTopright","eveDownleft","eveDownright","presentation_order","if_ties","logical_pass","error_type","rank A-B-nichtB-nichtA","rank A-nicht-A-nicht-B-B","rank A-B-nicht-A-nicht-B","rank B-A-nicht-B-nicht-A","rank B-A-nicht-A-nicht-B","rank nicht-A-nicht-B-B-A","rank nicht-A-A-nicht-B-B","get_logic"
"ID_V5CS6DMAE8","24","edge","impl6_neg","plau1_pos","plau1_neg","impl6_pos","plau1_pos","plau1_neg","impl6_neg","impl6_pos","A_a_b_B",4,0,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"ID_V5CS6DMAE8","25","edge","plau5_pos","impl4_neg","plau5_neg","impl4_pos","plau5_pos","plau5_neg","impl4_pos","impl4_neg","A_a_B_b",4,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"ID_WBTNJU6511","1","middle","indiff11_neg","indiff12_neg","indiff12_pos","indiff11_pos","indiff12_neg","indiff12_pos","indiff11_neg","indiff11_pos","a_A_b_B",4,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ID_WBTNJU6511","2","edge","plau6_pos","plau5_pos","plau6_neg","plau5_neg","plau5_neg","plau5_pos","plau6_pos","plau6_neg","a_A_B_b",4,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ID_WBTNJU6511","3","middle","indiff1_neg","indiff7_pos","indiff7_neg","indiff1_pos","indiff7_pos","indiff1_pos","indiff1_neg","indiff7_neg","A_B_b_a",4,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ID_WBTNJU6511","4","edge","plau3_pos","impl4_neg","plau3_neg","impl4_pos","plau3_neg","plau3_pos","impl4_pos","impl4_neg","a_A_B_b",4,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ID_WBTNJU6511","8","edge","impl3_neg","impl2_neg","impl2_pos","impl3_pos","impl2_neg","impl3_pos","impl2_pos","impl3_neg","a_B_A_b",4,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ID_WBTNJU6511","10","edge","plau3_pos","plau1_pos","plau3_neg","plau1_neg","plau3_pos","plau1_pos","plau3_neg","plau1_neg","A_B_a_b",4,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ID_WBTNJU6511","11","edge","plau4_pos","plau2_pos","plau4_neg","plau2_neg","plau4_pos","plau2_pos","plau2_neg","plau4_neg","A_B_b_a",4,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ID_WBTNJU6511","12","middle","indiff2_neg","indiff6_neg","indiff6_pos","indiff2_pos","indiff2_pos","indiff6_pos","indiff6_neg","indiff2_neg","A_B_b_a",4,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ID_WBTNJU6511","14","edge","impl2_neg","plau6_pos","plau6_neg","impl2_pos","plau6_neg","impl2_neg","impl2_pos","plau6_pos","a_b_B_A",4,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ID_WBTNJU6511","15","middle","indiff10_neg","indiff10_pos","indiff12_neg","indiff12_pos","indiff10_pos","indiff12_neg","indiff12_pos","indiff10_neg","A_b_B_a",4,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ID_WBTNJU6511","17","edge","plau5_pos","plau1_pos","plau1_neg","plau5_neg","plau5_pos","plau1_pos","plau1_neg","plau5_neg","A_B_b_a",4,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ID_WBTNJU6511","18","edge","impl3_neg","impl1_neg","impl1_pos","impl3_pos","impl3_neg","impl1_neg","impl3_pos","impl1_pos","a_b_A_B",4,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ID_WBTNJU6511","19","middle","indiff6_pos","indiff3_neg","indiff6_neg","indiff3_pos","indiff3_pos","indiff6_neg","indiff3_neg","indiff6_pos","A_b_a_B",4,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ID_WBTNJU6511","20","edge","impl1_neg","impl4_neg","impl4_pos","impl1_pos","impl1_neg","impl4_neg","impl1_pos","impl4_pos","a_b_A_B",4,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ID_WBTNJU6511","23","edge","impl5_neg","plau4_pos","plau4_neg","impl5_pos","impl5_neg","plau4_neg","plau4_pos","impl5_pos","a_b_B_A",4,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ID_WBTNJU6511","24","middle","indiff1_neg","indiff4_pos","indiff4_neg","indiff1_pos","indiff4_neg","indiff1_neg","indiff1_pos","indiff4_pos","a_b_B_A",4,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ID_WBTNJU6511","25","edge","plau2_pos","impl6_neg","impl6_pos","plau2_neg","plau2_neg","impl6_neg","plau2_pos","impl6_pos","a_b_A_B",4,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"ID_C84W8ZY8QZ","1","edge","plau2_pos","plau2_neg","impl2_neg","impl2_pos","impl2_neg","impl2_pos","plau2_pos","plau2_neg","a_A_B_b",4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","2","edge","impl4_pos","impl6_pos","impl6_neg","impl4_neg","impl4_pos","impl6_pos","impl4_neg","impl6_neg","A_B_a_b",4,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","3","middle","indiff7_neg","indiff7_pos","indiff1_neg","indiff1_pos","indiff1_pos","indiff7_pos","indiff1_neg","indiff7_neg","A_B_a_b",4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","4","edge","impl4_neg","impl2_neg","impl2_pos","impl4_pos","impl2_pos","impl2_neg","impl4_pos","impl4_neg","A_a_B_b",4,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","5","middle","indiff4_pos","indiff12_neg","indiff12_pos","indiff4_neg","indiff4_pos","indiff12_pos","indiff4_neg","indiff12_neg","A_B_a_b",4,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","6","middle","indiff4_pos","indiff3_pos","indiff3_neg","indiff4_neg","indiff4_pos","indiff3_pos","indiff4_neg","indiff3_neg","A_B_a_b",4,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","7","middle","indiff11_neg","indiff11_pos","indiff2_neg","indiff2_pos","indiff11_pos","indiff2_neg","indiff11_neg","indiff2_pos","A_b_a_B",4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","8","middle","indiff5_pos","indiff11_pos","indiff11_neg","indiff5_neg","indiff11_pos","indiff11_neg","indiff5_pos","indiff5_neg","A_a_B_b",4,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","9","edge","impl3_pos","impl3_neg","plau1_pos","plau1_neg","plau1_pos","impl3_pos","plau1_neg","impl3_neg","A_B_a_b",4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","10","middle","indiff1_pos","indiff3_pos","indiff3_neg","indiff1_neg","indiff1_pos","indiff3_neg","indiff1_neg","indiff3_pos","A_b_a_B",4,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","11","middle","indiff9_pos","indiff10_pos","indiff9_neg","indiff10_neg","indiff9_neg","indiff9_pos","indiff10_pos","indiff10_neg","a_A_B_b",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","12","edge","plau5_pos","plau5_neg","impl1_pos","impl1_neg","impl1_neg","plau5_pos","impl1_pos","plau5_neg","a_B_A_b",4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","14","middle","indiff10_pos","indiff10_neg","indiff8_neg","indiff8_pos","indiff10_pos","indiff8_pos","indiff8_neg","indiff10_neg","A_B_b_a",4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","15","middle","indiff9_pos","indiff5_pos","indiff9_neg","indiff5_neg","indiff5_neg","indiff5_pos","indiff9_neg","indiff9_pos","a_A_b_B",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","16","middle","indiff6_pos","indiff12_neg","indiff12_pos","indiff6_neg","indiff12_pos","indiff12_neg","indiff6_pos","indiff6_neg","A_a_B_b",4,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","17","edge","impl3_pos","impl6_pos","impl6_neg","impl3_neg","impl6_pos","impl3_pos","impl3_neg","impl6_neg","A_B_b_a",4,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","18","middle","indiff2_neg","indiff2_pos","indiff6_neg","indiff6_pos","indiff2_pos","indiff6_neg","indiff6_pos","indiff2_neg","A_b_B_a",4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","19","edge","plau3_pos","plau5_pos","plau5_neg","plau3_neg","plau5_pos","plau3_pos","plau5_neg","plau3_neg","A_B_a_b",4,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","20","edge","impl1_neg","impl5_pos","impl5_neg","impl1_pos","impl1_neg","impl1_pos","impl5_pos","impl5_neg","a_A_B_b",4,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","21","edge","plau1_pos","plau1_neg","plau6_neg","plau6_pos","plau1_neg","plau1_pos","plau6_neg","plau6_pos","a_A_b_B",4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","22","middle","indiff7_pos","indiff7_neg","indiff8_neg","indiff8_pos","indiff8_pos","indiff7_pos","indiff8_neg","indiff7_neg","A_B_a_b",4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","23","edge","plau3_pos","plau3_neg","impl5_neg","impl5_pos","impl5_pos","impl5_neg","plau3_neg","plau3_pos","A_a_b_B",4,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","24","edge","plau6_pos","plau4_pos","plau6_neg","plau4_neg","plau4_neg","plau6_pos","plau6_neg","plau4_pos","a_B_b_A",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_C84W8ZY8QZ","25","edge","plau4_pos","plau2_neg","plau2_pos","plau4_neg","plau2_neg","plau4_pos","plau4_neg","plau2_pos","a_B_b_A",4,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_UX7TCT7O3M","1","middle","indiff8_pos","indiff1_pos","indiff1_neg","indiff8_neg","indiff8_neg","indiff8_pos","indiff1_neg","indiff1_pos","a_A_b_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","2","middle","indiff2_neg","indiff11_pos","indiff2_pos","indiff11_neg","indiff11_pos","indiff2_pos","indiff2_neg","indiff11_neg","A_B_b_a",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","3","edge","impl3_neg","impl1_neg","impl1_pos","impl3_pos","impl1_pos","impl3_neg","impl1_neg","impl3_pos","A_b_a_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","4","edge","plau2_pos","plau5_pos","plau2_neg","plau5_neg","plau2_pos","plau5_pos","plau5_neg","plau2_neg","A_B_b_a",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","5","middle","indiff12_pos","indiff12_neg","indiff4_neg","indiff4_pos","indiff12_pos","indiff4_neg","indiff4_pos","indiff12_neg","A_b_B_a",4,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","6","middle","indiff10_pos","indiff11_neg","indiff10_neg","indiff11_pos","indiff11_neg","indiff11_pos","indiff10_neg","indiff10_pos","a_A_b_B",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","7","edge","plau1_pos","impl5_neg","plau1_neg","impl5_pos","impl5_pos","plau1_pos","plau1_neg","impl5_neg","A_B_b_a",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","8","edge","plau4_pos","plau3_pos","plau3_neg","plau4_neg","plau4_pos","plau3_pos","plau3_neg","plau4_neg","A_B_b_a",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","9","edge","plau6_pos","plau3_pos","plau3_neg","plau6_neg","plau6_neg","plau3_neg","plau6_pos","plau3_pos","a_b_A_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","10","middle","indiff3_pos","indiff2_pos","indiff3_neg","indiff2_neg","indiff3_pos","indiff2_pos","indiff3_neg","indiff2_neg","A_B_a_b",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","11","edge","plau6_pos","plau1_pos","plau1_neg","plau6_neg","plau6_pos","plau6_neg","plau1_pos","plau1_neg","A_a_B_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","12","edge","impl6_neg","impl4_neg","impl4_pos","impl6_pos","impl6_pos","impl6_neg","impl4_neg","impl4_pos","A_a_b_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","14","middle","indiff7_pos","indiff7_neg","indiff3_pos","indiff3_neg","indiff7_pos","indiff3_neg","indiff7_neg","indiff3_pos","A_b_a_B",4,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","15","edge","impl2_neg","impl5_neg","impl2_pos","impl5_pos","impl2_neg","impl5_neg","impl5_pos","impl2_pos","a_b_B_A",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","16","edge","impl6_neg","impl2_neg","impl2_pos","impl6_pos","impl2_pos","impl6_pos","impl2_neg","impl6_neg","A_B_a_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","17","middle","indiff5_pos","indiff6_neg","indiff5_neg","indiff6_pos","indiff6_neg","indiff6_pos","indiff5_neg","indiff5_pos","a_A_b_B",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","18","edge","plau4_pos","impl4_neg","impl4_pos","plau4_neg","plau4_neg","impl4_pos","plau4_pos","impl4_neg","a_B_A_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","19","middle","indiff7_pos","indiff1_pos","indiff7_neg","indiff1_neg","indiff7_pos","indiff1_neg","indiff7_neg","indiff1_pos","A_b_a_B",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","20","edge","impl3_neg","plau2_pos","plau2_neg","impl3_pos","plau2_neg","impl3_neg","plau2_pos","impl3_pos","a_b_A_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","21","middle","indiff8_pos","indiff5_pos","indiff5_neg","indiff8_neg","indiff5_neg","indiff8_neg","indiff8_pos","indiff5_pos","a_b_B_A",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","22","edge","plau5_pos","plau5_neg","impl1_neg","impl1_pos","plau5_pos","impl1_pos","plau5_neg","impl1_neg","A_B_a_b",4,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","23","middle","indiff6_pos","indiff6_neg","indiff12_pos","indiff12_neg","indiff6_neg","indiff6_pos","indiff12_pos","indiff12_neg","a_A_B_b",4,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","24","middle","indiff10_pos","indiff9_pos","indiff9_neg","indiff10_neg","indiff10_pos","indiff9_neg","indiff9_pos","indiff10_neg","A_b_B_a",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_UX7TCT7O3M","25","middle","indiff9_pos","indiff4_neg","indiff4_pos","indiff9_neg","indiff4_pos","indiff9_pos","indiff9_neg","indiff4_neg","A_B_b_a",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_DA7WNR6UUJ","1","edge","impl4_neg","impl2_neg","impl2_pos","impl4_pos","impl4_neg","impl2_pos","impl4_pos","impl2_neg","a_B_A_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_DA7WNR6UUJ","2","edge","impl1_neg","impl1_pos","impl5_neg","impl5_pos","impl1_pos","impl1_neg","impl5_neg","impl5_pos","A_a_b_B",4,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_DA7WNR6UUJ","3","edge","impl3_neg","impl1_neg","impl1_pos","impl3_pos","impl3_pos","impl1_neg","impl3_neg","impl1_pos","A_b_a_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_DA7WNR6UUJ","4","middle","indiff2_pos","indiff9_pos","indiff9_neg","indiff2_neg","indiff9_neg","indiff2_pos","indiff9_pos","indiff2_neg","a_B_A_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_DA7WNR6UUJ","6","edge","impl3_neg","impl6_neg","impl6_pos","impl3_pos","impl6_pos","impl3_neg","impl6_neg","impl3_pos","A_b_a_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_DA7WNR6UUJ","8","edge","plau2_pos","impl5_neg","impl5_pos","plau2_neg","plau2_pos","impl5_neg","plau2_neg","impl5_pos","A_b_a_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_DA7WNR6UUJ","9","edge","plau4_pos","impl2_neg","impl2_pos","plau4_neg","plau4_pos","impl2_neg","impl2_pos","plau4_neg","A_b_B_a",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_DA7WNR6UUJ","10","edge","plau6_pos","plau3_pos","plau3_neg","plau6_neg","plau3_neg","plau6_pos","plau6_neg","plau3_pos","a_B_b_A",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_DA7WNR6UUJ","14","edge","plau1_pos","impl4_neg","plau1_neg","impl4_pos","plau1_neg","impl4_neg","plau1_pos","impl4_pos","a_b_A_B",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_DA7WNR6UUJ","15","middle","indiff7_neg","indiff10_pos","indiff10_neg","indiff7_pos","indiff7_pos","indiff10_pos","indiff7_neg","indiff10_neg","A_B_a_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_DA7WNR6UUJ","19","edge","plau4_pos","plau1_pos","plau1_neg","plau4_neg","plau1_neg","plau4_pos","plau4_neg","plau1_pos","a_B_b_A",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_DA7WNR6UUJ","22","edge","plau5_pos","plau3_pos","plau3_neg","plau5_neg","plau3_pos","plau5_neg","plau5_pos","plau3_neg","A_b_B_a",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_DA7WNR6UUJ","23","middle","indiff12_pos","indiff5_pos","indiff5_neg","indiff12_neg","indiff5_pos","indiff12_pos","indiff12_neg","indiff5_neg","A_B_b_a",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_DA7WNR6UUJ","24","edge","plau6_pos","plau2_pos","plau2_neg","plau6_neg","plau2_pos","plau6_pos","plau6_neg","plau2_neg","A_B_b_a",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_DA7WNR6UUJ","25","middle","indiff10_pos","indiff9_pos","indiff9_neg","indiff10_neg","indiff9_pos","indiff9_neg","indiff10_neg","indiff10_pos","A_a_b_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_P9321MGRAD","1","middle","indiff2_pos","indiff4_pos","indiff4_neg","indiff2_neg","indiff4_neg","indiff2_neg","indiff2_pos","indiff4_pos","a_b_B_A",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","2","middle","indiff5_neg","indiff9_neg","indiff9_pos","indiff5_pos","indiff9_pos","indiff9_neg","indiff5_neg","indiff5_pos","A_a_b_B",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","3","middle","indiff6_pos","indiff7_pos","indiff7_neg","indiff6_neg","indiff6_neg","indiff7_pos","indiff6_pos","indiff7_neg","a_B_A_b",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","5","edge","impl3_neg","impl4_neg","impl4_pos","impl3_pos","impl3_pos","impl3_neg","impl4_neg","impl4_pos","A_a_b_B",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","7","middle","indiff2_pos","indiff8_pos","indiff8_neg","indiff2_neg","indiff8_neg","indiff8_pos","indiff2_neg","indiff2_pos","a_A_b_B",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","8","edge","impl6_neg","impl5_neg","impl5_pos","impl6_pos","impl5_pos","impl6_neg","impl5_neg","impl6_pos","A_b_a_B",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","9","middle","indiff7_pos","indiff5_pos","indiff5_neg","indiff7_neg","indiff5_neg","indiff7_pos","indiff7_neg","indiff5_pos","a_B_b_A",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","10","edge","impl1_neg","plau2_pos","plau2_neg","impl1_pos","plau2_pos","impl1_neg","plau2_neg","impl1_pos","A_b_a_B",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","11","edge","impl3_neg","impl5_neg","impl5_pos","impl3_pos","impl3_neg","impl5_pos","impl3_pos","impl5_neg","a_B_A_b",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","12","edge","impl1_neg","impl2_neg","impl2_pos","impl1_pos","impl2_pos","impl2_neg","impl1_neg","impl1_pos","A_a_b_B",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","14","edge","plau5_pos","plau1_pos","plau1_neg","plau5_neg","plau1_pos","plau5_pos","plau5_neg","plau1_neg","A_B_b_a",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","15","middle","indiff6_pos","indiff10_neg","indiff10_pos","indiff6_neg","indiff6_pos","indiff6_neg","indiff10_pos","indiff10_neg","A_a_B_b",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","16","edge","plau4_pos","plau2_pos","plau2_neg","plau4_neg","plau4_neg","plau2_neg","plau4_pos","plau2_pos","a_b_A_B",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","17","middle","indiff3_pos","indiff1_pos","indiff3_neg","indiff1_neg","indiff1_pos","indiff3_neg","indiff3_pos","indiff1_neg","A_b_B_a",4,1,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","18","middle","indiff11_pos","indiff12_neg","indiff12_pos","indiff11_neg","indiff12_pos","indiff11_neg","indiff12_neg","indiff11_pos","A_b_a_B",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","19","middle","indiff8_pos","indiff10_neg","indiff10_pos","indiff8_neg","indiff10_neg","indiff8_neg","indiff10_pos","indiff8_pos","a_b_A_B",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","20","edge","impl6_neg","plau3_pos","plau3_neg","impl6_pos","plau3_pos","impl6_pos","impl6_neg","plau3_neg","A_B_b_a",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","21","edge","plau6_pos","impl4_neg","impl4_pos","plau6_neg","impl4_neg","impl4_pos","plau6_neg","plau6_pos","a_A_b_B",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","22","edge","plau4_pos","impl2_neg","plau4_neg","impl2_pos","impl2_neg","impl2_pos","plau4_pos","plau4_neg","a_A_B_b",4,1,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","24","edge","plau1_pos","plau3_pos","plau3_neg","plau1_neg","plau1_neg","plau3_neg","plau1_pos","plau3_pos","a_b_A_B",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_P9321MGRAD","25","edge","plau6_pos","plau5_pos","plau5_neg","plau6_neg","plau5_neg","plau5_pos","plau6_pos","plau6_neg","a_A_B_b",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
